leagueLevel,league,first,trophySelector,colour,sport,championship,trophy,month,year,number,date,note,t1,t1loc,nth,t1coord,t2,t2loc,t2coord,t3,t3loc,t3coord,t4,t4loc,t4coord
CFL,CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,1922,106,12/1/1922,,Queen’s University,"Kingston, Ontario",1,"[-76.4859544, 44.2311717]",Edmonton Elks,"Edmonton, Alberta","[-113.4909267, 53.544389]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1923,107,1/1/1923,"NCF, HAF, CFRA, NCF",Cornell University,"Ithaca, New York",3,"[-76.5018807, 42.4439614]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1923,108,1/1/1923,"NCF, HAF, CFRA, NCF",Princeton University,"Princeton, New Jersey",15,"[-74.6672226, 40.3572976]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1923,109,1/1/1923,"NCF, HAF, CFRA, NCF",University of California,"Berkeley, California",3,"[-122.272747, 37.8715926]",,,,,,,,,
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,March,1923,110,3/1/1923,,Ottawa Senators,"Ottawa, Ontario",2,"[-75.6971930999999, 45.4215296]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",,,,,,
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1923,111,10/1/1923,,New York Yankees,"New York, New York",4,"[-74.0059728, 40.7127753]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]",Detroit Tigers,"Detroit, Michigan","[-83.0457538, 42.331427]",Cincinnati Reds,"Cincinnati, Ohio","[-84.5120196, 39.1031182]"
NFL,APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1923,112,12/1/1923,,Canton Bulldogs,"Canton, Ohio",2,"[-81.378447, 40.7989472999999]",Chicago Bears,"Chicago, Illinois","[-87.6297982, 41.8781136]",,,,,,
CFL,CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,1923,113,12/1/1923,,Queen’s University,"Kingston, Ontario",2,"[-76.4859544, 44.2311717]",Regina Rugby Club,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1924,114,1/1/1924,"CFRA, HAF, NCF, NCF",University of Illinois,"Champaign County, Illinois",2,"[-88.2461182999999, 40.2138865]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1924,115,1/1/1924,"CFRA, HAF, NCF, NCF",University of Michigan,"Ann Arbor, Michigan",6,"[-83.7430378, 42.2808256]",,,,,,,,,
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,March,1924,116,3/1/1924,,Montreal Canadiens,"Montreal, Quebec",2,"[-73.567256, 45.5016889]",Ottawa Senators,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]",,,,,,
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1924,117,10/1/1924,,Washington Senators,"Washington, DC",1,"[-77.0368707, 38.9071923]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]",New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",Brooklyn Robins,"New York, New York","[-74.0059728, 40.7127753]"
CFL,CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1924,118,11/1/1924,,Queen’s University,"Kingston, Ontario",3,"[-76.4859544, 44.2311717]",Toronto Balmy Beach,"Toronto, Ontario","[-79.3831843, 43.653226]",,,,,,
NFL,APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1924,119,12/1/1924,,Cleveland Bulldogs,"Cleveland, Ohio",2,"[-81.6943605, 41.49932]",Chicago Bears,"Chicago, Illinois","[-87.6297982, 41.8781136]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1925,120,1/1/1925,"CFRA, HAF, NCF",University of Notre Dame,"Notre Dame, Indiana",2,"[-86.2379328, 41.7001908]",,,,,,,,,
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,March,1925,121,3/1/1925,,Montreal Canadiens,"Montreal, Quebec",3,"[-73.567256, 45.5016889]",Hamilton Tigers,"Hamilton, Ontario","[-79.8711024, 43.2557206]",Toronto St Patricks,"Toronto, Ontario","[-79.3831843, 43.653226]",,,
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1925,122,10/1/1925,,Pittsburgh Pirates,"Pittsburgh, Pennsylvania",5,"[-79.9958864, 40.4406247999999]",Washington Senators,"Washington, DC","[-77.0368707, 38.9071923]",Philadelphia Athletics,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]"
NFL,APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1925,123,12/1/1925,,Chicago Cardinals,"Chicago, Illinois",6,"[-87.6297982, 41.8781136]",Pottsville Maroons,"Pottsville, Pennsylvania","[-76.195499, 40.6856456]",,,,,,
CFL,CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,1925,124,12/1/1925,,Ottawa Senators,"Ottawa, Ontario",3,"[-75.6971930999999, 45.4215296]",Winnipeg Tammany Tigers,"Winnipeg, Manitoba","[-97.1383743999999, 49.895136]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1926,125,1/1/1926,"CFRA, HAF, NCF",University of Alabama,"Tuscaloosa, Alabama",1,"[-87.5691734999999, 33.2098407]",,,,,,,,,
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1926,126,4/1/1926,,Montreal Maroons,"Montreal, Quebec",4,"[-73.567256, 45.5016889]",Ottawa Senators,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]",Pittsburgh Pirates,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]",,,
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1926,127,10/1/1926,,St Louis Cardinals,"St Louis, Missouri",1,"[-90.1994041999999, 38.6270025]",New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",Cleveland Indians,"Cleveland, Ohio","[-81.6943605, 41.49932]",Cincinnati Reds,"Cincinnati, Ohio","[-84.5120196, 39.1031182]"
CFL,CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,1926,128,12/1/1926,,Ottawa Senators,"Ottawa, Ontario",4,"[-75.6971930999999, 45.4215296]",Toronto Varsity Blues,"Toronto, Ontario","[-79.3831843, 43.653226]",,,,,,
NFL,APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1926,129,12/1/1926,,Frankford Yellow Jackets,"Philadelphia, Pennsylvania",8,"[-75.1652215, 39.9525839]",Chicago Bears,"Chicago, Illinois","[-87.6297982, 41.8781136]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1927,130,1/1/1927,"CFRA, HAF, NCF, HAF",University of Alabama,"Tuscaloosa, Alabama",2,"[-87.5691734999999, 33.2098407]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1927,131,1/1/1927,"CFRA, HAF, NCF, HAF",Stanford University,"Stanford, California",1,"[-122.1660756, 37.4241059999999]",,,,,,,,,
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1927,132,4/1/1927,,Ottawa Senators,"Ottawa, Ontario",5,"[-75.6971930999999, 45.4215296]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1927,133,10/1/1927,,New York Yankees,"New York, New York",5,"[-74.0059728, 40.7127753]",Pittsburgh Pirates,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]",Philadelphia Athletics,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]"
CFL,CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1927,134,11/1/1927,,Toronto Balmy Beach,"Toronto, Ontario",9,"[-79.3831843, 43.653226]",Hamilton Tigers,"Hamilton, Ontario","[-79.8711024, 43.2557206]",,,,,,
NFL,APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1927,135,12/1/1927,,New York Giants,"New York, New York",6,"[-74.0059728, 40.7127753]",Green Bay Packers,"Green Bay, Wisconsin","[-88.0132958, 44.5133188]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1928,136,1/1/1928,"HAF, NCF, CFRA",University of Illinois,"Champaign County, Illinois",3,"[-88.2461182999999, 40.2138865]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1928,137,1/1/1928,"HAF, NCF, CFRA",Yale University,"New Haven, Connecticut",18,"[-72.9278835, 41.308274]",,,,,,,,,
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1928,138,4/1/1928,,New York Rangers,"New York, New York",7,"[-74.0059728, 40.7127753]",Montreal Maroons,"Montreal, Quebec","[-73.567256, 45.5016889]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1928,139,10/1/1928,,New York Yankees,"New York, New York",8,"[-74.0059728, 40.7127753]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Philadelphia Athletics,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]"
CFL,CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,1928,140,12/1/1928,,Hamilton Tigers,"Hamilton, Ontario",4,"[-79.8711024, 43.2557206]",Regina Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",,,,,,
NFL,APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1928,141,12/1/1928,,Providence Steam Roller,"Providence, Rhode Island",1,"[-71.4128343, 41.8239891]",Frankford Yellow Jackets,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1929,142,1/1/1929,"CFRA, HAF, NCF",Georgia Tech,"Atlanta, Georgia",2,"[-84.3879824, 33.7489954]",,,,,,,,,
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,March,1929,143,3/1/1929,,Boston Bruins,"Boston, Massachusetts",7,"[-71.0588801, 42.3600825]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1929,144,10/1/1929,,Philadelphia Athletics,"Philadelphia, Pennsylvania",9,"[-75.1652215, 39.9525839]",Chicago Cubs,"Chicago, Illinois","[-87.6297982, 41.8781136]",Philadelphia Athletics,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",Pittsburgh Pirates,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]"
CFL,CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1929,145,11/1/1929,,Hamilton Tigers,"Hamilton, Ontario",5,"[-79.8711024, 43.2557206]",Regina Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",,,,,,
NFL,APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1929,146,12/1/1929,,Green Bay Packers,"Green Bay, Wisconsin",1,"[-88.0132958, 44.5133188]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1930,147,1/1/1930,"CFRA, HAF, NCF",University of Notre Dame,"Notre Dame, Indiana",3,"[-86.2379328, 41.7001908]",,,,,,,,,
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1930,148,4/1/1930,,Montreal Canadiens,"Montreal, Quebec",5,"[-73.567256, 45.5016889]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Montreal Maroons,"Montreal, Quebec","[-73.567256, 45.5016889]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1930,149,10/1/1930,,Philadelphia Athletics,"Philadelphia, Pennsylvania",10,"[-75.1652215, 39.9525839]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Washington Senators,"Washington, DC","[-77.0368707, 38.9071923]",Chicago Cubs,"Chicago, Illinois","[-87.6297982, 41.8781136]"
NFL,APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1930,150,12/1/1930,,Green Bay Packers,"Green Bay, Wisconsin",2,"[-88.0132958, 44.5133188]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]",,,,,,
CFL,CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,1930,151,12/1/1930,,Toronto Balmy Beach,"Toronto, Ontario",10,"[-79.3831843, 43.653226]",Regina Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1931,152,1/1/1931,"CFRA, HAF, NCF",University of Alabama,"Tuscaloosa, Alabama",3,"[-87.5691734999999, 33.2098407]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1931,153,1/1/1931,"CFRA, HAF, NCF",University of Notre Dame,"Notre Dame, Indiana",4,"[-86.2379328, 41.7001908]",,,,,,,,,
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1931,154,4/1/1931,,Montreal Canadiens,"Montreal, Quebec",6,"[-73.567256, 45.5016889]",Chicago Black Hawks,"Chicago, Illinois","[-87.6297982, 41.8781136]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1931,155,10/1/1931,,St Louis Cardinals,"St Louis, Missouri",2,"[-90.1994041999999, 38.6270025]",Philadelphia Athletics,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]"
NFL,APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1931,156,12/1/1931,,Green Bay Packers,"Green Bay, Wisconsin",3,"[-88.0132958, 44.5133188]",Portsmouth Spartans,"Portsmouth, Ohio","[-82.9976742, 38.7317431]",,,,,,
CFL,CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,1931,157,12/1/1931,,Montreal AAA Winged Wheelers,"Montreal, Quebec",7,"[-73.567256, 45.5016889]",Regina Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1932,158,1/1/1932,"CFRA, HAF, NCF",University of Southern California,"Los Angeles, California",1,"[-118.2436849, 34.0522342]",,,,,,,,,
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1932,159,4/1/1932,,Toronto Maple Leafs,"Toronto, Ontario",11,"[-79.3831843, 43.653226]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Montreal Maroons,"Montreal, Quebec","[-73.567256, 45.5016889]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1932,160,10/1/1932,,New York Yankees,"New York, New York",9,"[-74.0059728, 40.7127753]",Chicago Cubs,"Chicago, Illinois","[-87.6297982, 41.8781136]",Philadelphia Athletics,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",Pittsburgh Pirates,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]"
NFL,APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1932,161,12/1/1932,,Chicago Bears,"Chicago, Illinois",7,"[-87.6297982, 41.8781136]",Green Bay Packers,"Green Bay, Wisconsin","[-88.0132958, 44.5133188]",,,,,,
CFL,CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,1932,162,12/1/1932,,Hamilton Tigers,"Hamilton, Ontario",6,"[-79.8711024, 43.2557206]",Regina Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1933,163,1/1/1933,"CFRA, HAF, NCF",University of Southern California,"Los Angeles, California",2,"[-118.2436849, 34.0522342]",,,,,,,,,
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1933,164,4/1/1933,,New York Rangers,"New York, New York",10,"[-74.0059728, 40.7127753]",Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]",Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1933,165,10/1/1933,,New York Giants,"New York, New York",11,"[-74.0059728, 40.7127753]",Washington Senators,"Washington, DC","[-77.0368707, 38.9071923]",New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",Pittsburgh Pirates,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]"
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1933,166,12/1/1933,,Chicago Bears,"Chicago, Illinois",8,"[-87.6297982, 41.8781136]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]",,,,,,
CFL,CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,1933,167,12/1/1933,,Toronto Argonauts,"Toronto, Ontario",12,"[-79.3831843, 43.653226]",Sarnia Imperials,"Sarnia, Ontario","[-82.4065901, 42.974536]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1934,168,1/1/1934,"CFRA, HAF, NCF",University of Michigan,"Ann Arbor, Michigan",7,"[-83.7430378, 42.2808256]",,,,,,,,,
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1934,169,4/1/1934,,Chicago Black Hawks,"Chicago, Illinois",9,"[-87.6297982, 41.8781136]",Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]",Montreal Maroons,"Montreal, Quebec","[-73.567256, 45.5016889]",Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1934,170,10/1/1934,,St Louis Cardinals,"St Louis, Missouri",3,"[-90.1994041999999, 38.6270025]",Detroit Tigers,"Detroit, Michigan","[-83.0457538, 42.331427]",New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]"
CFL,IRFU/ORFU/WIFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1934,171,11/1/1934,,Sarnia Imperials,"Sarnia, Ontario",1,"[-82.4065901, 42.974536]",Regina Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1934,172,12/1/1934,,New York Giants,"New York, New York",12,"[-74.0059728, 40.7127753]",Chicago Bears,"Chicago, Illinois","[-87.6297982, 41.8781136]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1935,173,1/1/1935,"CFRA, HAF, NCF",University of Minnesota,"Minneapolis, Minnesota",1,"[-93.2650108, 44.977753]",,,,,,,,,
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1935,174,4/1/1935,,Montreal Maroons,"Montreal, Quebec",8,"[-73.567256, 45.5016889]",Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1935,175,10/1/1935,,Detroit Tigers,"Detroit, Michigan",1,"[-83.0457538, 42.331427]",Chicago Cubs,"Chicago, Illinois","[-87.6297982, 41.8781136]",New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]"
CFL,IRFU/ORFU/WIFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,1935,176,12/1/1935,,Winnipeg ‘Pegs,"Winnipeg, Manitoba",1,"[-97.1383743999999, 49.895136]",Hamilton Tigers,"Hamilton, Ontario","[-79.8711024, 43.2557206]",,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1935,177,12/1/1935,,Detroit Lions,"Detroit, Michigan",2,"[-83.0457538, 42.331427]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1936,178,1/1/1936,"CFRA, HAF, NCF",University of Minnesota,"Minneapolis, Minnesota",2,"[-93.2650108, 44.977753]",,,,,,,,,
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1936,179,4/1/1936,,Detroit Red Wings,"Detroit, Michigan",3,"[-83.0457538, 42.331427]",Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]",New York Americans,"New York, New York","[-74.0059728, 40.7127753]",Montreal Maroons,"Montreal, Quebec","[-73.567256, 45.5016889]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1936,180,10/1/1936,,New York Yankees,"New York, New York",13,"[-74.0059728, 40.7127753]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]",New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",Chicago Cubs,"Chicago, Illinois","[-87.6297982, 41.8781136]"
